2.104531645882485900e+05
2.136754303488599835e+05
2.143180673768629786e+05
2.140787766156088328e+05
2.138039300350043632e+05
3.702897331634082948e+05
3.265306225148028461e+05
4.011259265393081587e+05
3.486033698570456472e+05
3.473660823864688864e+05
3.409730750280331122e+05
3.344124674313881551e+05
3.632995693829089869e+05
2.087301465471500123e+05
2.088631926202426839e+05
2.087792835392887937e+05
2.095745194249573105e+05
2.090230640704101825e+05
3.583814032393348753e+05
4.016074094765502959e+05
3.298289865268091089e+05
3.432124097771597444e+05
4.026122904823243152e+05
4.107993120510565350e+05
3.607000887389982818e+05
3.922935775482336176e+05
3.781862590468947892e+05
3.470400529299851041e+05
3.898093296388466842e+05
3.592457760551550891e+05
